# z: 3 h: 0.358 N: 10000000 Nfile: 103
# 1: L 2:corr=0 3:error
2 0.08992902125 3.297401377560664e-05
3 0.011725268750000007 6.680623690316187e-06
4 0.0012776464999999999 1.1189317789523027e-06
5 0.0001241469875 1.714472023516999e-07
6 1.1149829999999998e-05 2.2293936381157293e-08
7 9.480403375000001e-07 3.1977540291577866e-09
8 7.739730499999998e-08 5.135291140536201e-10
9 6.152513999999997e-09 6.21048997299088e-11
10 4.641918750000001e-10 8.810382588414227e-12
11 3.386346087499999e-11 1.3793611449656067e-12
12 2.4871081027500007e-12 1.8032447721165982e-13
13 1.9300323746249994e-13 2.7573902105845088e-14
14 1.2223780187499997e-14 3.705763651063482e-15
