# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ 3:Pcon
2 0.846344 0.153656 
3 0.614997 0.312025 
4 0.40571 0.368912 
5 0.252393 0.340118 
6 0.150971 0.272847 
7 0.0879108 0.200296 
8 0.0501903 0.138313 
9 0.0282185 0.0913813 
10 0.0156708 0.0583651 
11 0.00861933 0.0363075 
12 0.00470358 0.0221107 
13 0.00254858 0.0132312 
14 0.00137251 0.00780742 
15 0.00073535 0.004548 
16 0.000392511 0.00262152 
17 0.000208639 0.00149731 
18 0.000110516 0.000848413 
19 5.83549e-05 0.000477272 
20 3.07302e-05 0.000266556 
21 1.61429e-05 0.000148067 
