# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ 3:Pcon
2 0.84587 0.15413 
3 0.614319 0.312534 
4 0.405194 0.369069 
5 0.251864 0.340118 
6 0.150655 0.272628 
7 0.0877315 0.200046 
8 0.050072 0.138115 
9 0.0281439 0.0912524 
10 0.0156291 0.0582698 
11 0.00859332 0.0362432 
12 0.0046872 0.0220578 
13 0.00253978 0.0131966 
14 0.00136773 0.00778402 
15 0.000732623 0.0045339 
16 0.000390773 0.0026119 
17 0.000207615 0.00149141 
18 0.00010994 0.000844536 
19 5.80518e-05 0.000474688 
20 3.05592e-05 0.000265149 
21 1.60509e-05 0.000147237 
