# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ 3:Pcon
2 0.846302 0.153698 
3 0.614941 0.312196 
4 0.405895 0.36889 
5 0.252512 0.340295 
6 0.151207 0.272927 
7 0.0880834 0.200385 
8 0.0503123 0.13846 
9 0.0283051 0.0915326 
10 0.0157247 0.0585083 
11 0.00864963 0.0364229 
12 0.00472149 0.0221967 
13 0.00255851 0.013289 
14 0.00137881 0.00783996 
15 0.000739581 0.00456811 
16 0.000394751 0.00263578 
17 0.000209852 0.00150597 
18 0.000111213 0.000852976 
19 5.87537e-05 0.000479812 
20 3.09499e-05 0.000268273 
21 1.62717e-05 0.000149113 
