# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ 3:Pcon
2 0.846201 0.153799 
3 0.614636 0.312407 
4 0.405538 0.369094 
5 0.252115 0.340365 
6 0.150808 0.272936 
7 0.0878403 0.200272 
8 0.0501612 0.138251 
9 0.028201 0.0913079 
10 0.0156577 0.058347 
11 0.00860958 0.0363024 
12 0.00469669 0.0221089 
13 0.00254413 0.0132317 
14 0.0013704 0.00780385 
15 0.000734648 0.00454644 
16 0.000392165 0.00261987 
17 0.000208425 0.00149623 
18 0.000110408 0.000847553 
19 5.83041e-05 0.000476528 
20 3.07054e-05 0.000266151 
21 1.61331e-05 0.000147799 
