# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ 3:Pcon
2 0.846523 0.153477 
3 0.615266 0.31196 
4 0.406269 0.368875 
5 0.252781 0.340436 
6 0.151355 0.27318 
7 0.0882218 0.200541 
8 0.0503838 0.138649 
9 0.0283451 0.0916655 
10 0.0157532 0.0586122 
11 0.00866622 0.0364943 
12 0.00473046 0.0222407 
13 0.00256449 0.0133202 
14 0.00138211 0.00786243 
15 0.000741341 0.00458318 
16 0.000395929 0.00264234 
17 0.000210501 0.00151006 
18 0.00011161 0.000855981 
19 5.89813e-05 0.000481603 
20 3.10873e-05 0.000269245 
21 1.63476e-05 0.000149677 
