# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.0170914 0.000126395 -0.0179017 0.000764864 4.54477e-05 
3 0.0015434 4.74272e-05 -0.00159693 2.77765e-05 2.57544e-05 
4 0.000156255 1.90148e-05 -0.000128743 7.20971e-07 -2.82328e-05 
5 1.7661e-05 6.61942e-06 -1.02479e-05 -1.35183e-07 -7.27786e-06 
6 3.13675e-06 2.06472e-06 -7.55504e-07 9.25088e-09 -2.39049e-06 
7 3.71013e-07 6.1251e-07 -5.53241e-08 -4.87851e-09 -3.10811e-07 
8 1.3903e-07 1.74236e-07 -3.94101e-09 -5.27359e-10 -1.34562e-07 
9 2.67434e-08 4.95084e-08 -2.74647e-10 3.12817e-11 -2.65001e-08 
10 2.18967e-09 1.37028e-08 -1.93955e-11 6.31863e-12 -2.17659e-09 
11 1.18614e-10 3.76339e-09 -1.36436e-12 2.81112e-13 -1.17531e-10 
