# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.016949 0.000126384 -0.0177648 0.000695521 0.000120326 
3 0.00150261 4.74085e-05 -0.00161744 4.30974e-05 7.17318e-05 
4 0.000154003 1.89568e-05 -0.000131647 -2.1334e-06 -2.02223e-05 
5 5.37001e-06 6.57943e-06 -1.02463e-05 -4.53298e-07 5.32959e-06 
6 -2.54371e-06 2.05916e-06 -7.59827e-07 1.83192e-08 3.28522e-06 
7 7.00638e-08 6.09635e-07 -5.54963e-08 -3.6892e-10 -1.41986e-08 
8 -2.31224e-07 1.74208e-07 -3.96854e-09 -6.04449e-10 2.35797e-07 
9 -6.35762e-08 4.89791e-08 -2.78451e-10 4.48521e-11 6.38098e-08 
10 -2.38622e-08 1.3673e-08 -1.89017e-11 -8.6551e-13 2.3882e-08 
11 -6.77014e-10 3.76783e-09 -1.23596e-12 1.54913e-13 6.78095e-10 
