# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.0168922 0.000126383 -0.0176897 0.000674706 0.000122738 
3 0.00154667 4.73228e-05 -0.00158296 5.86123e-05 -2.2324e-05 
4 0.00013356 1.89777e-05 -0.000130489 8.45858e-07 -3.91703e-06 
5 1.24517e-05 6.60839e-06 -1.02514e-05 5.64216e-07 -2.76458e-06 
6 1.16694e-06 2.0557e-06 -7.63424e-07 -4.8097e-08 -3.55418e-07 
7 -6.87935e-08 6.07388e-07 -5.45643e-08 -1.05927e-08 1.3395e-07 
8 2.29515e-07 1.74109e-07 -3.88912e-09 -9.9162e-11 -2.25527e-07 
9 -3.224e-08 4.91504e-08 -2.75417e-10 -3.07037e-11 3.25461e-08 
10 2.98897e-10 1.35296e-08 -1.88365e-11 -9.41256e-12 -2.70648e-10 
11 3.28374e-11 3.77377e-09 -1.34084e-12 -3.06612e-13 -3.11899e-11 
