# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.0172278 0.000126511 -0.0179636 0.000704453 3.13508e-05 
3 0.0015593 4.7494e-05 -0.00160617 4.85001e-05 -1.63403e-06 
4 0.000142762 1.90431e-05 -0.000132177 3.58946e-06 -1.41743e-05 
5 4.94527e-06 6.61589e-06 -1.0483e-05 -7.20556e-07 6.25832e-06 
6 -7.226e-07 2.06337e-06 -7.75792e-07 -1.5757e-08 1.51415e-06 
7 6.89339e-07 6.11073e-07 -5.54207e-08 6.14848e-09 -6.40067e-07 
8 -1.56046e-07 1.74672e-07 -3.9644e-09 -1.95059e-10 1.60205e-07 
9 -5.4899e-09 4.92197e-08 -2.79573e-10 -5.18856e-11 5.82136e-09 
10 -1.89717e-08 1.37095e-08 -1.89832e-11 1.38444e-12 1.89893e-08 
11 4.23982e-10 3.79601e-09 -1.30405e-12 1.49096e-14 -4.22692e-10 
