# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.0170897 0.000126597 -0.0178801 0.000702063 8.83582e-05 
3 0.00155613 4.75007e-05 -0.00161502 1.33418e-05 4.55494e-05 
4 0.000120748 1.90656e-05 -0.000133831 4.49252e-06 8.58995e-06 
5 2.38148e-05 6.64853e-06 -1.04403e-05 -3.49294e-07 -1.30253e-05 
6 -2.015e-07 2.07808e-06 -7.80073e-07 1.8303e-08 9.6327e-07 
7 7.71987e-08 6.13966e-07 -5.39283e-08 -5.43683e-09 -1.78335e-08 
8 -7.46267e-10 1.7586e-07 -4.00387e-09 -2.10664e-10 4.9608e-09 
9 -4.60717e-08 4.94621e-08 -2.85183e-10 -5.9536e-11 4.64164e-08 
10 3.08014e-08 1.37565e-08 -1.83516e-11 -3.25497e-12 -3.07798e-08 
11 -1.40162e-09 3.78822e-09 -1.3565e-12 1.08307e-13 1.40287e-09 
