# z: 3 h: 0.358 N: 10000000 Nfile: 1800
# 1: L 2:corr=0 3:error
2 0.8461325100000002 1.851506891069253e-05
3 0.6146102999999998 3.2179931320591316e-05
4 0.4055517999999999 3.505020353260129e-05
5 0.25222658000000003 3.1129635040870346e-05
6 0.1509017 2.3589697717093398e-05
7 0.08787320000000001 1.6505543421419502e-05
8 0.05016298400000002 1.1261245039443183e-05
9 0.028200347999999997 7.410924706816355e-06
10 0.015663271 4.7309382107078224e-06
11 0.0086144122 2.884071762440922e-06
12 0.004699309800000001 1.7308008246316062e-06
13 0.0025462307000000003 1.020242813790379e-06
14 0.0013715836999999998 6.014613458951963e-07
15 0.0007351158600000001 3.52313400720541e-07
16 0.00039227666000000007 2.022007529384815e-07
17 0.00020852726 1.1427074496806066e-07
18 0.00011046828999999998 6.478850798302624e-08
19 5.834206799999999e-05 3.628293446085789e-08
20 3.0728569e-05 2.022339982282751e-08
21 1.6145302e-05 1.1243377397967731e-08
