# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341724
3 0.00235798
4 0.000135311
5 6.66969e-06
6 3.2912e-07
7 3.21137e-08
8 2.15811e-09
9 4.92837e-10
10 1.6286e-10
