# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342299
3 0.0023522
4 0.000124894
5 6.58859e-06
6 3.10322e-07
7 2.55425e-08
8 2.35891e-09
9 5.20877e-11
10 -4.84765e-11
