# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339772
3 0.00232015
4 0.000127616
5 4.78875e-06
6 2.02299e-07
7 1.85328e-08
8 2.21251e-10
9 -3.57679e-10
10 -1.15646e-11
