# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343349
3 0.00238192
4 0.000137396
5 7.14937e-06
6 3.38584e-07
7 3.19858e-08
8 3.4384e-09
9 5.16252e-11
10 5.70938e-11
