# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0344369
3 0.00241596
4 0.000135407
5 7.55779e-06
6 5.19714e-07
7 2.41587e-08
8 1.87425e-09
9 5.90382e-10
10 4.46251e-11
