# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340494
3 0.00231262
4 0.000132208
5 6.31688e-06
6 8.34714e-08
7 1.54073e-08
8 -1.42288e-09
9 8.77828e-11
10 -1.09483e-11
