# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342319
3 0.00237902
4 0.000133059
5 8.04862e-06
6 4.01932e-07
7 3.55551e-08
8 4.02644e-09
9 5.25184e-10
10 8.02458e-11
