# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343941
3 0.00237389
4 0.000132417
5 7.79295e-06
6 4.36009e-07
7 2.68783e-08
8 7.18617e-09
9 2.62963e-10
10 4.67044e-11
