# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339738
3 0.00233321
4 0.00013095
5 6.54967e-06
6 3.80194e-07
7 8.1677e-09
8 4.73867e-10
9 2.54192e-10
10 6.75198e-11
