# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339674
3 0.00236686
4 0.000123726
5 5.41539e-06
6 2.14655e-07
7 1.38149e-08
8 1.12454e-10
9 5.13073e-10
10 -2.27415e-11
