# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343948
3 0.00238194
4 0.000134319
5 6.52369e-06
6 2.34124e-07
7 2.42705e-08
8 4.61511e-09
9 6.53946e-10
10 6.72751e-11
