# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341893
3 0.00235425
4 0.000127637
5 6.28336e-06
6 3.52996e-07
7 8.5998e-09
8 5.01623e-10
9 -1.16182e-10
10 -1.20061e-10
