# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338847
3 0.00233175
4 0.000124903
5 7.24764e-06
6 1.3645e-07
7 -1.06923e-08
8 -3.85369e-09
9 -3.32589e-10
10 4.75061e-12
