# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338301
3 0.00225757
4 0.000115664
5 4.41304e-06
6 1.98839e-07
7 -2.38417e-08
8 -5.34775e-09
9 -7.84504e-10
10 4.49314e-13
