# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0344342
3 0.00234749
4 0.000128991
5 6.48634e-06
6 2.22248e-07
7 2.10985e-08
8 3.75285e-09
9 -6.07745e-11
10 5.92766e-11
