# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343553
3 0.00239108
4 0.000137132
5 6.36432e-06
6 1.83757e-07
7 3.83461e-08
8 5.24881e-09
9 4.89065e-10
10 5.02082e-11
