# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340008
3 0.00232403
4 0.000126253
5 5.37477e-06
6 2.45193e-07
7 -4.99865e-10
8 -1.25271e-09
9 5.54607e-11
10 -4.03694e-11
