# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342533
3 0.00233381
4 0.000135759
5 6.78117e-06
6 6.24581e-07
7 4.6231e-08
8 4.54999e-09
9 3.61349e-10
10 1.13473e-10
