# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.033903
3 0.0023486
4 0.000120712
5 5.05731e-06
6 2.95284e-07
7 1.66608e-08
8 1.23216e-09
9 -4.48743e-10
10 -1.80714e-11
