# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339402
3 0.00231626
4 0.00012923
5 6.29715e-06
6 1.73682e-07
7 -6.50448e-10
8 -3.85375e-09
9 -8.06717e-11
10 3.58012e-12
