# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341183
3 0.00231601
4 0.000129945
5 6.35121e-06
6 2.81869e-07
7 -2.08335e-08
8 -4.76295e-10
9 -2.13276e-11
10 7.39938e-12
