# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343181
3 0.00235693
4 0.000133224
5 6.91806e-06
6 4.4034e-07
7 2.13544e-08
8 1.17164e-09
9 3.47695e-10
10 8.44864e-11
