# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340782
3 0.00235455
4 0.000127704
5 6.03538e-06
6 2.89267e-07
7 2.66467e-08
8 -8.83634e-10
9 3.25557e-10
10 2.54706e-11
