# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340202
3 0.00232418
4 0.000126569
5 5.5417e-06
6 -3.21392e-09
7 1.75966e-08
8 -2.41279e-09
9 1.01498e-10
10 -5.37122e-11
