# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338963
3 0.00232482
4 0.000123171
5 6.68725e-06
6 1.01686e-07
7 2.53942e-08
8 1.83424e-10
9 1.06255e-10
10 -1.90671e-11
