# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342347
3 0.00233224
4 0.000129748
5 6.39502e-06
6 2.7416e-07
7 9.93987e-09
8 5.95705e-11
9 -4.26031e-10
10 -6.3318e-11
