# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339185
3 0.00234813
4 0.00012775
5 6.69446e-06
6 3.02682e-07
7 2.3834e-08
8 -4.41362e-10
9 -2.99831e-10
10 1.17148e-11
