# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341987
3 0.00235599
4 0.000130953
5 7.06379e-06
6 2.45303e-07
7 1.86728e-08
8 1.35971e-09
9 3.52045e-11
10 8.03695e-11
