# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341857
3 0.00236998
4 0.000135278
5 7.2353e-06
6 3.85958e-07
7 3.68164e-08
8 5.43763e-09
9 1.87053e-10
10 2.08255e-11
