# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0336117
3 0.00226489
4 0.000131469
5 5.60869e-06
6 1.66895e-07
7 2.57168e-09
8 9.29115e-10
9 -9.30565e-11
10 -1.05058e-11
