# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338889
3 0.00231709
4 0.000125333
5 5.89605e-06
6 1.46042e-07
7 -2.43677e-09
8 9.89822e-10
9 -1.36484e-10
10 -4.2021e-11
