# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339346
3 0.00230544
4 0.000126571
5 5.47559e-06
6 2.01748e-07
7 3.21692e-08
8 8.65412e-10
9 -4.23191e-10
10 2.42284e-12
