# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343189
3 0.00241944
4 0.000135952
5 6.78226e-06
6 4.93581e-07
7 4.31292e-08
8 2.49296e-09
9 5.42517e-10
10 9.84044e-11
