# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340289
3 0.0023554
4 0.000134116
5 6.12202e-06
6 1.0526e-07
7 5.08672e-08
8 1.38596e-09
9 2.77067e-11
10 5.42627e-11
