# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338569
3 0.00233054
4 0.000116636
5 5.71851e-06
6 3.49037e-07
7 1.19642e-08
8 3.83195e-09
9 -1.11957e-11
10 6.1794e-12
