# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342211
3 0.00232169
4 0.000132417
5 7.14821e-06
6 3.93178e-07
7 4.3736e-08
8 1.40185e-09
9 3.89058e-10
10 -7.0214e-11
