# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341909
3 0.00233081
4 0.000123949
5 5.9629e-06
6 3.85878e-07
7 1.8099e-08
8 2.04998e-09
9 1.80505e-10
10 -5.59993e-12
