# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341206
3 0.00237946
4 0.000132432
5 6.75414e-06
6 2.85116e-07
7 -8.88771e-09
8 -5.51483e-10
9 -2.78721e-10
10 -4.33447e-11
