# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341806
3 0.00239569
4 0.000132995
5 7.68006e-06
6 4.14018e-07
7 2.2741e-08
8 4.11094e-09
9 3.06946e-10
10 3.00252e-11
