# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.034035
3 0.00233649
4 0.000125041
5 6.54291e-06
6 3.36286e-07
7 1.28211e-08
8 -1.0887e-09
9 -7.15426e-11
10 2.81987e-11
