# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341281
3 0.00233362
4 0.000132039
5 6.74972e-06
6 4.15216e-07
7 -4.19339e-09
8 4.86055e-09
9 6.39442e-11
10 -4.69797e-11
