# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343663
3 0.00238137
4 0.000128993
5 6.09142e-06
6 3.86884e-07
7 2.91694e-08
8 1.79325e-09
9 7.84172e-10
10 4.07129e-11
