# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340773
3 0.00236977
4 0.00014017
5 7.19967e-06
6 3.49765e-07
7 2.56262e-08
8 2.52772e-09
9 9.11005e-10
10 5.06471e-11
