# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339264
3 0.00228593
4 0.00012552
5 6.32506e-06
6 2.0843e-07
7 1.19141e-08
8 -1.53613e-09
9 -4.55601e-11
10 -3.50588e-11
