# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338476
3 0.00234107
4 0.000126134
5 5.69718e-06
6 1.99077e-07
7 -2.4925e-08
8 -4.99773e-09
9 -4.07433e-10
10 -2.45765e-11
