# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339023
3 0.00232885
4 0.000127149
5 4.99791e-06
6 1.7995e-07
7 -8.56235e-09
8 -1.64375e-09
9 -5.61394e-10
10 -3.78879e-11
