# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340339
3 0.00235781
4 0.000134672
5 6.06134e-06
6 4.0237e-07
7 1.87153e-08
8 1.82317e-09
9 3.61682e-10
10 2.92748e-11
