# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342879
3 0.00238471
4 0.000132885
5 6.52552e-06
6 3.16756e-07
7 1.65217e-08
8 1.40991e-09
9 -4.05471e-10
10 1.62413e-11
