# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342247
3 0.00236435
4 0.000128311
5 6.85007e-06
6 4.01254e-07
7 4.40886e-08
8 3.93815e-09
9 4.00889e-11
10 2.38786e-11
