# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0337062
3 0.00226304
4 0.000122524
5 5.06269e-06
6 1.67639e-07
7 -4.20083e-08
8 -4.71592e-09
9 -3.26075e-10
10 -6.39372e-11
