# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342143
3 0.00233569
4 0.000128528
5 7.05664e-06
6 4.00435e-07
7 3.64497e-08
8 1.67012e-09
9 3.24684e-10
10 5.60775e-11
