# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0337785
3 0.00228134
4 0.000120273
5 3.94142e-06
6 2.70689e-07
7 -2.59817e-08
8 -4.31823e-09
9 -1.2893e-10
10 -9.34973e-11
